repo,title,body,created_at,closed_at,issue_url,labels,additions,deletions,diff_file_name
ReactiveX/RxJava,Use explicit versioning for gradle-rxjava-project-plugin,"When a release is created the tagged version should build deterministically at any time. The wildcard dependency on `gradle-rxjava-project-plugin` in `build.gradle` means this will not be the case. This PR sets the version at 2.2.3 (the latest on Maven Central). 
",2015-04-10 04:20:25,2015-05-13 18:06:52,https://api.github.com/repos/ReactiveX/RxJava/issues/2871,['Build'],1,1,ReactiveX_RxJava_pull_2871.diff
ReactiveX/RxJava,Fixed reentrancy issue with the error producer.,"Should fix the test recent test failures.
",2015-04-09 12:10:38,2015-04-09 12:16:02,https://api.github.com/repos/ReactiveX/RxJava/issues/2868,[],63,13,ReactiveX_RxJava_pull_2868.diff
ReactiveX/RxJava,More warnings cleanup,"- removed unused constructors that were the subject of varargs warnings
- removed unused import

I think that cleans up all java source warnings (not including javadoc issues).
",2015-04-09 07:18:26,2015-04-09 12:22:07,https://api.github.com/repos/ReactiveX/RxJava/issues/2867,[],1,13,ReactiveX_RxJava_pull_2867.diff
ReactiveX/RxJava,"Use simpler naming in Action1, Func1 to assist IDEs","Use simpler naming in `Action1`, `Func1` because is used as a default for IDEs when generating implementing methods. For instance,  in Eclipse when auto-generating the implementing methods for an `Action1` I get by default:

``` java
new Action1<Integer>() {

    @Override
    public void call(Integer t1) {
         //TODO auto-generated
    }
}
```

I can't count the number of times I've removed the trailing 1 from the parameter before continuing and I'd appreciate not having to do it! (unfortunately I can't use Java 8 lambdas in all my code).

I'd also be open to a name other than `t` like `value` but would be happy just to see the 1 go.
",2015-04-09 05:15:06,2015-04-09 13:33:10,https://api.github.com/repos/ReactiveX/RxJava/issues/2866,['Enhancement'],4,4,ReactiveX_RxJava_pull_2866.diff
ReactiveX/RxJava,IndexedRingBuffer.getInstance can infer type,"Added type to IndexedRingBuffer.POOL (to get rid of raw types warning) and changed signature of `IndexedRingBuffer.getInstance` so that it infers type. Means that 13 `unchecked` warnings in the code base can be removed.
",2015-04-08 23:32:44,2015-04-09 06:22:01,https://api.github.com/repos/ReactiveX/RxJava/issues/2864,['Enhancement'],7,19,ReactiveX_RxJava_pull_2864.diff
ReactiveX/RxJava,Cleanup warnings in test source,"Made changes to test source to avoid or suppress these warnings:
- raw types 
- unused imports
- unused variables
",2015-04-08 00:15:24,2015-04-09 06:27:42,https://api.github.com/repos/ReactiveX/RxJava/issues/2862,[],47,41,ReactiveX_RxJava_pull_2862.diff
ReactiveX/RxJava,Ensure OperatorZipTest.testZipRace does not fail on slower machines,"The test `OperatorZipTest.testZipRace` fails every time on my pretty fast desktop due to not achieving the desired number of iterations within the timeout. It also fails every time on my slow laptop. This PR adds a time limit for the iterations of one second less than the test timeout so that the test will fail if a zip hangs but not if the machine is slow.
",2015-04-07 23:43:42,2015-04-08 06:39:46,https://api.github.com/repos/ReactiveX/RxJava/issues/2861,['Test-Failures'],7,1,ReactiveX_RxJava_pull_2861.diff
ReactiveX/RxJava,OperatorSingle should request exactly what it needs,"I noticed that `observable.single().subscribe()` requested `Long.MAX_VALUE` from `observable` which is more than it needs to come up with one item or an error. This PR sets a `Producer` for `OperatorSingle` so that it requests no more or less than it needs.
",2015-04-07 07:23:30,2015-04-07 17:15:15,https://api.github.com/repos/ReactiveX/RxJava/issues/2860,['Enhancement'],235,36,ReactiveX_RxJava_pull_2860.diff
ReactiveX/RxJava,OperatorDoOnRequest should unsubscribe from upstream,"When `Observable.doOnRequest` is used it does not pass unsubscription upstream. This PR fixes that and also adds a unit test of the base functionality for `doOnRequest` (no unit tests were present for this operator at all).
",2015-04-07 05:31:08,2015-04-07 09:35:03,https://api.github.com/repos/ReactiveX/RxJava/issues/2859,['Bug'],81,1,ReactiveX_RxJava_pull_2859.diff
ReactiveX/RxJava,toBlocking.single should not request more than needed,"When `observable.toBlocking().single()` was called the number requested from `observable` was `Long.MAX_VALUE` due to `OperatorSingle` not overriding the request number.
",2015-04-06 03:24:27,2015-04-06 08:23:34,https://api.github.com/repos/ReactiveX/RxJava/issues/2855,[],49,0,ReactiveX_RxJava_pull_2855.diff
ReactiveX/RxJava,Fixes wrong request accounting in AbstractOnSubscribe,"Fixes #2853.
",2015-04-03 06:24:04,2015-04-07 17:14:21,https://api.github.com/repos/ReactiveX/RxJava/issues/2854,['Bug'],59,16,ReactiveX_RxJava_pull_2854.diff
ReactiveX/RxJava,Change retryWhen to eagerly ignore an error'd source's subsequent events,"Fixes both issue #2826 and [this StackOverflow](http://stackoverflow.com/questions/29324886/retrywhen-operator-never-retries) problem.
",2015-04-02 06:53:35,2015-04-02 18:41:39,https://api.github.com/repos/ReactiveX/RxJava/issues/2852,['Bug'],79,27,ReactiveX_RxJava_pull_2852.diff
ReactiveX/RxJava,Add 'request(Long.MAX_VALUE)' in 'onStart' to fix the backpressure issue of debounce,"Fixed #2850.

The issue is because OperatorDebounceWithTime will swallow values but not request more items. Just add `request(Long.MAX_VALUE)` since it doesn't support backpressure.
",2015-04-01 09:55:14,2015-04-02 16:24:48,https://api.github.com/repos/ReactiveX/RxJava/issues/2851,['Bug'],24,0,ReactiveX_RxJava_pull_2851.diff
ReactiveX/RxJava,"Revert ""Corrected all Java interfaces declarations""","Reverts ReactiveX/RxJava#2807

Revert because they are breaking changes. RxScala needs the `public` modifier so that it can wrap them into Scala classes.
",2015-03-30 15:20:40,2015-03-30 15:22:21,https://api.github.com/repos/ReactiveX/RxJava/issues/2849,[],26,26,ReactiveX_RxJava_pull_2849.diff
ReactiveX/RxJava,More execution hook support,"I've made a couple of changes to the where the execution hooks are used.
- Moved the `onCreate()` from the create method to the constructor to capture things going on with other subclasses of `Observable` like `GroupedObservable` and `ScalarSynchronousObservable`.
- Moved the `onLift()` hook outside of the closure so as to capture information about where/when the operators lifted rather than when/where they were subscribed.

I also made a change to the `ScalarSynchronousObservable.get()` have a slow path to allow hooks know when the data is pulled as if it was subscribed to normally.
",2015-03-27 17:45:39,2015-05-20 16:45:47,https://api.github.com/repos/ReactiveX/RxJava/issues/2847,['Enhancement'],105,21,ReactiveX_RxJava_pull_2847.diff
ReactiveX/RxJava,Fix for repeat: wrong target of request,"Fixes #2844.
",2015-03-24 15:43:30,2015-03-25 15:55:11,https://api.github.com/repos/ReactiveX/RxJava/issues/2845,['Bug'],28,1,ReactiveX_RxJava_pull_2845.diff
ReactiveX/RxJava,Fix typo in OnSubscribe interface's Javadoc,,2015-03-19 07:32:32,2015-03-19 07:37:58,https://api.github.com/repos/ReactiveX/RxJava/issues/2838,[],1,1,ReactiveX_RxJava_pull_2838.diff
ReactiveX/RxJava,Fixed a non-deterministic test and a few scheduler leaks.,,2015-03-18 17:29:13,2015-03-18 17:36:07,https://api.github.com/repos/ReactiveX/RxJava/issues/2837,[],159,144,ReactiveX_RxJava_pull_2837.diff
ReactiveX/RxJava,Figuring out why the build fails,"Not for merge. Trying to find what's causing SIGKILL.
",2015-03-18 10:42:20,2015-03-18 17:23:17,https://api.github.com/repos/ReactiveX/RxJava/issues/2834,['Build'],508,606,ReactiveX_RxJava_pull_2834.diff
ReactiveX/RxJava,testOnBackpressureDropWithAction restored original test count,"Not for merge. Diagnosing travis build failure.
",2015-03-17 17:27:31,2015-03-17 17:37:24,https://api.github.com/repos/ReactiveX/RxJava/issues/2831,[],1,1,ReactiveX_RxJava_pull_2831.diff
ReactiveX/RxJava,Disable MySQL and PostgreSQL on travis,"Not for merge. Diagnosing build failures.
",2015-03-17 17:09:51,2015-03-17 17:21:33,https://api.github.com/repos/ReactiveX/RxJava/issues/2830,[],10,1,ReactiveX_RxJava_pull_2830.diff
ReactiveX/RxJava,The retry with predicate wasn't behaving correctly when it used unsafeSubscribe,"For #2826
The `ScalarSynchronousObservable` and `OperatorRetryWithPredicate` both assume that everyone else obey the rules so they don't have to.  Bad things happen when they are used together.
",2015-03-15 21:19:49,2015-04-02 06:54:22,https://api.github.com/repos/ReactiveX/RxJava/issues/2827,['Bug'],24,1,ReactiveX_RxJava_pull_2827.diff
ReactiveX/RxJava,Fixed javadoc for Observable.repeat() method,"Removed wrong link inside of JavaDoc for Observable.repeat() method
",2015-03-15 18:53:04,2015-03-18 20:01:11,https://api.github.com/repos/ReactiveX/RxJava/issues/2825,['Documentation'],1,1,ReactiveX_RxJava_pull_2825.diff
ReactiveX/RxJava,Enable maven central sync via bintray,,2015-03-13 22:24:01,2015-03-17 16:20:14,https://api.github.com/repos/ReactiveX/RxJava/issues/2823,[],4,2,ReactiveX_RxJava_pull_2823.diff
ReactiveX/RxJava,match operator,"Added an match operator that constructs chain of predicates mapped to a function. The predicate will be applied to what an Observable emits, and if the predicate returns true the function mapped to the predicate will be applied.

The match operator creates a MatchBuilder which can either chain subsequent matches or return the Observable back when the defaultMatch method is called. This ensures there is a default match provided.
",2015-03-12 22:14:04,2015-03-13 19:17:12,https://api.github.com/repos/ReactiveX/RxJava/issues/2821,[],518,0,ReactiveX_RxJava_pull_2821.diff
ReactiveX/RxJava,Backpressure for window(size),"Changes to the `window(size)` operator to respect the backpressure on its _outer_ Observable: asking for 1 window will request `size` values from upstream. 

Backpressure is ignored on the inner Observable for now, partially because the `BufferUntilSubscriber` doesn't support it, partially because coordinating the inner requests with the outer requests needs more thoughts. The problem is that the outer has to request at least 1 element from upstream in order to open the window, but the inner subscriber may not want that single element just yet or would request more than the remaining window size and it would trigger new windows whose value it can't receive but would overflow the next window's observers.

`window(size, skip)` is not changed as I need to think about it more.
",2015-03-12 13:37:59,2015-04-30 05:23:57,https://api.github.com/repos/ReactiveX/RxJava/issues/2820,['Enhancement'],79,25,ReactiveX_RxJava_pull_2820.diff
ReactiveX/RxJava,Small fix for the getValue javadoc in AsyncSubject and BehaviorSubject,,2015-03-12 09:29:26,2015-03-12 09:41:37,https://api.github.com/repos/ReactiveX/RxJava/issues/2818,[],2,2,ReactiveX_RxJava_pull_2818.diff
ReactiveX/RxJava,Fix for non-deterministic: testOnBackpressureDropWithAction,"It is possible the synchronized block inside RxRingBuffer blocks out the firehose thread long enough that there will be enough requests cumulating up and no values have to be dropped. The change increases the taken value count and should decrease the likelihood of such no-drop situation.
",2015-03-11 15:08:00,2015-03-11 15:47:08,https://api.github.com/repos/ReactiveX/RxJava/issues/2817,['Test-Failures'],1,1,ReactiveX_RxJava_pull_2817.diff
ReactiveX/RxJava,"Merged merge, mergeDelayError and mergeMaxConcurrent into a single merge","Added overload to `mergeDelayError` to take a `maxConcurrent` parameter as well.

`OperatorMapNotification` had to be fixed because it disregarded backpressure on its `onError` and `onCompleted` paths: these produce value that may lack of an associated request and have to be buffered. The downside is the extra overhead due to serialization via `drain()` instead of write-through, but it is required for correctness.
",2015-03-11 09:45:43,2015-04-14 21:32:42,https://api.github.com/repos/ReactiveX/RxJava/issues/2816,['Enhancement'],263,397,ReactiveX_RxJava_pull_2816.diff
ReactiveX/RxJava,Operator Publish full rewrite,"Complete rewrite of `publish()` and fixed bugs of #2810 and #2803.
",2015-03-10 11:58:29,2015-04-30 05:04:30,https://api.github.com/repos/ReactiveX/RxJava/issues/2814,['Enhancement'],827,326,ReactiveX_RxJava_pull_2814.diff
ReactiveX/RxJava,Proposed AbstractProducer to replace AbstractOnSubscribe,"Proposed replacement for `AbstractProducer` which gives access to the requested amount allowing batch or fast-path value emission.

I've skipped the detailed javadoc until the feedback about using this instead of `AbstractOnSubscribe`.
",2015-03-09 10:04:21,2015-08-12 20:03:37,https://api.github.com/repos/ReactiveX/RxJava/issues/2813,['Enhancement'],554,0,ReactiveX_RxJava_pull_2813.diff
ReactiveX/RxJava,Fixed takeUntil not unsubscribing from either of the observables in case,"of a terminal condition.

This issue came up in [a group discussion](https://groups.google.com/forum/#!topic/rxjava/sF2hy5sV5ck) (but is unrelated to the actual problem there). The problem was that takeUntil was unsafeSubscribed to, there was no one to terminate either the main or the other observable on a terminal condition, leaving the connection to upstream active indefinitely.
",2015-03-05 21:21:37,2015-03-06 20:51:11,https://api.github.com/repos/ReactiveX/RxJava/issues/2809,['Bug'],144,12,ReactiveX_RxJava_pull_2809.diff
ReactiveX/RxJava,Corrected all Java interfaces declarations,"Just little Java syntax fix for interfaces

I checked all interfaces in RxJava.

@benjchristensen I can add and configure `Checkstyle` gradle plugin for RxJava if you don't mind, mm? 
",2015-03-05 16:24:14,2015-03-17 16:22:06,https://api.github.com/repos/ReactiveX/RxJava/issues/2807,['Enhancement'],26,26,ReactiveX_RxJava_pull_2807.diff
